"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11"
"227" 0.784 0.766000000000001 0.4902 0.00374 1.0784 0.00491 62.912 6.98 0.130730324 1400.32 0.01747084
"228" 0.793 0.982 0.4804 0.003605 1.0793 0.00482 60.374 7.01 0.128062648 1342.39 0.01769843
"229" 0.802 0.802 0.4706 0.00347 1.0802 0.00473 57.836 7.04 0.125394972 1284.46 0.01792602
"230" 0.811 0.586 0.4608 0.003335 1.0811 0.00464 55.298 7.07 0.122727296 1226.53 0.01815361
"231" 0.82 0.369999999999999 0.451 0.0032 1.082 0.00455 52.76 7.1 0.12005962 1168.6 0.0183812
"232" 0.829 0.153999999999999 0.4412 0.003065 1.0829 0.00446 50.222 7.13 0.117391944 1110.67 0.01860879
"233" 0.838 0.262 0.4314 0.00293 1.0838 0.00437 47.684 7.16 0.114724268 1052.74 0.01883638
"234" 0.847 0.478 0.4216 0.002795 1.0847 0.00428 45.146 7.19 0.112056592 994.81 0.01906397
"235" 0.856 0.694000000000001 0.4118 0.00266 1.0856 0.00419 42.608 7.22 0.109388916 936.88 0.01929156
"236" 0.865 0.91 0.402 0.002525 1.0865 0.0041 40.07 7.25 0.10672124 878.95 0.01951915
"237" 0.874 0.873999999999999 0.3922 0.00239 1.0874 0.00401 37.532 7.28 0.104053564 821.02 0.01974674
"238" 0.883 0.658 0.3824 0.002255 1.0883 0.00392 34.994 7.31 0.101385888 763.09 0.01997433
"239" 0.892 0.442 0.3726 0.00212 1.0892 0.00383 32.456 7.34 0.098718212 705.16 0.02020192
"240" 0.901 0.225999999999999 0.3628 0.001985 1.0901 0.00374 29.918 7.37 0.096050536 647.23 0.02042951
"241" 0.91 0.19 0.353 0.00185 1.091 0.00365 27.38 7.4 0.09338286 589.3 0.0206571
"242" 0.919 0.406 0.3432 0.001715 1.0919 0.00356 24.842 7.43 0.090715184 531.37 0.02088469
"243" 0.928 0.622 0.3334 0.00158 1.0928 0.00347 22.304 7.46 0.088047508 473.44 0.02111228
"244" 0.937 0.838 0.3236 0.001445 1.0937 0.00338 19.766 7.49 0.085379832 415.51 0.02133987
"245" 0.946 0.945999999999999 0.3138 0.00131 1.0946 0.00329 17.228 7.52 0.082712156 357.58 0.02156746
"246" 0.955 0.729999999999998 0.304 0.001175 1.0955 0.0032 14.69 7.55 0.08004448 299.649999999999 0.02179505
"247" 0.964 0.514 0.2942 0.00104 1.0964 0.00311 12.152 7.58 0.077376804 241.72 0.02202264
"248" 0.973 0.298000000000001 0.2844 0.000905000000000001 1.0973 0.00302 9.61400000000001 7.61 0.074709128 183.79 0.02225023
"249" 0.982 0.118 0.2746 0.00077 1.0982 0.00293 7.076 7.64 0.072041452 125.86 0.02247782
"250" 0.991 0.334000000000001 0.2648 0.000635 1.0991 0.00284 4.538 7.67 0.069373776 67.93 0.02270541
"251" 1 0.550000000000002 0.255 5e-04 1.1 0.00275 2 7.7 0.0667061 10 0.022933
"252" 0.991 0.766 0.2452 0.000635 1.0991 0.00266 4.538 7.67 0.064038424 67.93 0.02270541
"253" 0.982 0.982000000000001 0.2354 0.00077 1.0982 0.00257 7.076 7.64 0.061370748 125.86 0.02247782
"254" 0.973 0.802 0.2256 0.000905 1.0973 0.00248 9.614 7.61 0.058703072 183.79 0.02225023
"255" 0.964 0.585999999999999 0.2158 0.00104 1.0964 0.00239 12.152 7.58 0.056035396 241.72 0.02202264
"256" 0.955 0.369999999999998 0.206 0.001175 1.0955 0.0023 14.69 7.55 0.05336772 299.65 0.02179505
"257" 0.946 0.154 0.1962 0.00131 1.0946 0.00221 17.228 7.52 0.050700044 357.58 0.02156746
"258" 0.937 0.261999999999999 0.1864 0.001445 1.0937 0.00212 19.766 7.49 0.048032368 415.51 0.02133987
"259" 0.928 0.478 0.1766 0.00158 1.0928 0.00203 22.304 7.46 0.045364692 473.44 0.02111228
"260" 0.919 0.694000000000001 0.1668 0.001715 1.0919 0.00194 24.842 7.43 0.042697016 531.37 0.02088469
"261" 0.91 0.910000000000001 0.157 0.00185 1.091 0.00185 27.38 7.4 0.04002934 589.3 0.0206571
"262" 0.901 0.873999999999998 0.1472 0.001985 1.0901 0.00176 29.918 7.37 0.037361664 647.230000000001 0.02042951
"263" 0.892 0.657999999999999 0.1374 0.00212 1.0892 0.00167 32.456 7.34 0.034693988 705.16 0.02020192
"264" 0.883 0.442 0.1276 0.002255 1.0883 0.00158 34.994 7.31 0.032026312 763.09 0.01997433
"265" 0.874 0.225999999999999 0.1178 0.00239 1.0874 0.00149 37.532 7.28 0.029358636 821.02 0.01974674
"266" 0.865 0.189999999999999 0.108 0.002525 1.0865 0.0014 40.07 7.25 0.02669096 878.95 0.01951915
"267" 0.856 0.406 0.0981999999999999 0.00266 1.0856 0.00131 42.608 7.22 0.024023284 936.88 0.01929156
"268" 0.847 0.621999999999999 0.0884 0.002795 1.0847 0.00122 45.146 7.19 0.021355608 994.81 0.01906397
"269" 0.838 0.838000000000002 0.0785999999999999 0.00293 1.0838 0.00113 47.684 7.16 0.018687932 1052.74 0.01883638
"270" 0.829 0.945999999999999 0.0688 0.003065 1.0829 0.00104 50.222 7.13 0.016020256 1110.67 0.01860879
"271" 0.82 0.730000000000001 0.059 0.0032 1.082 0.00095 52.76 7.1 0.01335258 1168.6 0.0183812
"272" 0.811 0.513999999999998 0.0492 0.003335 1.0811 0.00086 55.298 7.07 0.010684904 1226.53 0.01815361
"273" 0.802 0.297999999999999 0.0394 0.00347 1.0802 0.00077 57.836 7.04 0.00801722799999999 1284.46 0.01792602
"274" 0.793 0.118000000000002 0.0295999999999999 0.003605 1.0793 0.000679999999999999 60.374 7.01 0.00534955199999997 1342.39 0.01769843
"275" 0.784 0.334000000000001 0.0198 0.00374 1.0784 0.00059 62.912 6.98 0.002681876 1400.32 0.01747084
"276" 0.775 0.549999999999999 0.01 0.003875 1.0775 5e-04 65.45 6.95 1.42e-05 1458.25 0.01724325
"277" 0.766 0.766 0.0198 0.00401 1.0766 0.00059 67.988 6.92 0.002681876 1516.18 0.01701566
"278" 0.757 0.981999999999999 0.0295999999999999 0.004145 1.0757 0.000679999999999999 70.526 6.89 0.00534955199999997 1574.11 0.01678807
"279" 0.748 0.801999999999998 0.0394 0.00428 1.0748 0.00077 73.064 6.86 0.00801722800000001 1632.04 0.01656048
"280" 0.739 0.585999999999999 0.0492 0.004415 1.0739 0.00086 75.602 6.83 0.010684904 1689.97 0.01633289
"281" 0.73 0.370000000000001 0.059 0.00455 1.073 0.00095 78.14 6.8 0.01335258 1747.9 0.0161053
"282" 0.721 0.153999999999998 0.0688000000000001 0.004685 1.0721 0.00104 80.678 6.77 0.016020256 1805.83 0.01587771
"283" 0.712 0.262000000000001 0.0785999999999999 0.00482 1.0712 0.00113 83.216 6.74 0.018687932 1863.76 0.01565012
"284" 0.703 0.478000000000002 0.0884000000000001 0.004955 1.0703 0.00122 85.754 6.71 0.021355608 1921.69 0.01542253
"285" 0.694 0.694000000000001 0.0982 0.00491 1.0694 0.00131 84.908 6.68 0.024023284 1902.38 0.01519494
"286" 0.685 0.910000000000001 0.108 0.004775 1.0685 0.0014 82.37 6.65 0.02669096 1844.45 0.01496735
"287" 0.676 0.874 0.1178 0.00464 1.0676 0.00149 79.832 6.62 0.029358636 1786.52 0.01473976
"288" 0.667 0.658000000000001 0.1276 0.004505 1.0667 0.00158 77.294 6.59 0.032026312 1728.59 0.01451217
"289" 0.658 0.441999999999998 0.1374 0.00437 1.0658 0.00167 74.756 6.56 0.034693988 1670.66 0.01428458
"290" 0.649 0.225999999999999 0.1472 0.004235 1.0649 0.00176 72.218 6.53 0.037361664 1612.73 0.01405699
"291" 0.64 0.190000000000003 0.157 0.0041 1.064 0.00185 69.68 6.5 0.04002934 1554.8 0.0138294
"292" 0.631 0.406000000000002 0.1668 0.003965 1.0631 0.00194 67.142 6.47 0.042697016 1496.87 0.01360181
"293" 0.622 0.622000000000001 0.1766 0.00383 1.0622 0.00203 64.604 6.44 0.045364692 1438.94 0.01337422
"294" 0.613 0.838000000000004 0.1864 0.003695 1.0613 0.00212 62.066 6.41 0.048032368 1381.01 0.01314663
"295" 0.604 0.946000000000002 0.1962 0.00356 1.0604 0.00221 59.528 6.38 0.050700044 1323.08 0.01291904
"296" 0.595 0.729999999999999 0.206 0.003425 1.0595 0.0023 56.99 6.35 0.05336772 1265.15 0.01269145
"297" 0.586 0.514 0.2158 0.00329 1.0586 0.00239 54.452 6.32 0.056035396 1207.22 0.01246386
"298" 0.577 0.298000000000001 0.2256 0.003155 1.0577 0.00248 51.914 6.29 0.058703072 1149.29 0.01223627
"299" 0.568 0.118000000000001 0.2354 0.00302 1.0568 0.00257 49.376 6.26 0.061370748 1091.36 0.01200868
"300" 0.559 0.334 0.2452 0.002885 1.0559 0.00266 46.838 6.23 0.064038424 1033.43 0.01178109
"301" 0.55 0.550000000000003 0.255 0.00275 1.055 0.00275 44.3 6.2 0.0667061 975.499999999999 0.0115535
"302" 0.541 0.766000000000002 0.2648 0.002615 1.0541 0.00284 41.762 6.17 0.069373776 917.569999999999 0.01132591
"303" 0.532 0.982000000000001 0.2746 0.00248 1.0532 0.00293 39.224 6.14 0.072041452 859.64 0.01109832
"304" 0.523 0.802 0.2844 0.002345 1.0523 0.00302 36.686 6.11 0.074709128 801.71 0.01087073
"305" 0.514 0.585999999999998 0.2942 0.00221 1.0514 0.00311 34.148 6.08 0.077376804 743.779999999999 0.01064314
"306" 0.505 0.369999999999999 0.304 0.002075 1.0505 0.0032 31.61 6.05 0.08004448 685.85 0.01041555
"307" 0.496 0.154 0.3138 0.00194 1.0496 0.00329 29.072 6.02 0.082712156 627.92 0.01018796
"308" 0.487 0.261999999999999 0.3236 0.001805 1.0487 0.00338 26.534 5.99 0.085379832 569.99 0.00996037
"309" 0.478 0.478000000000002 0.3334 0.00167 1.0478 0.00347 23.996 5.96 0.088047508 512.06 0.00973278
"310" 0.469 0.694 0.3432 0.001535 1.0469 0.00356 21.458 5.93 0.090715184 454.13 0.00950519
"311" 0.46 0.910000000000003 0.353 0.0014 1.046 0.00365 18.92 5.9 0.09338286 396.199999999999 0.0092776
"312" 0.451 0.873999999999998 0.3628 0.001265 1.0451 0.00374 16.382 5.87 0.096050536 338.269999999999 0.00905001
"313" 0.442 0.657999999999999 0.3726 0.00113 1.0442 0.00383 13.844 5.84 0.098718212 280.34 0.00882242
"314" 0.433 0.441999999999997 0.3824 0.000994999999999998 1.0433 0.00392 11.306 5.81 0.101385888 222.409999999999 0.00859483
"315" 0.424 0.226000000000002 0.3922 0.000860000000000001 1.0424 0.00401 8.76800000000001 5.78 0.104053564 164.48 0.00836724
"316" 0.415 0.190000000000001 0.402 0.000724999999999999 1.0415 0.0041 6.22999999999998 5.75 0.10672124 106.55 0.00813965
"317" 0.406 0.406 0.4118 0.00059 1.0406 0.00419 3.692 5.72 0.109388916 48.62 0.00791206
"318" 0.397 0.622000000000003 0.4216 0.000545000000000003 1.0397 0.00428 2.84600000000005 5.69 0.112056592 29.3100000000012 0.00768447
"319" 0.388 0.838000000000001 0.4314 0.00068 1.0388 0.00437 5.38400000000001 5.66 0.114724268 87.2400000000002 0.00745688
"320" 0.379 0.946 0.4412 0.000815 1.0379 0.00446 7.92200000000001 5.63 0.117391944 145.17 0.00722929
"321" 0.37 0.729999999999997 0.451 0.000950000000000002 1.037 0.00455 10.46 5.6 0.12005962 203.100000000001 0.0070017
"322" 0.361 0.513999999999998 0.4608 0.001085 1.0361 0.00464 12.998 5.57 0.122727296 261.03 0.00677411
"323" 0.352 0.297999999999995 0.4706 0.00122 1.0352 0.00473 15.5360000000001 5.54 0.125394972 318.960000000001 0.00654652
"324" 0.343 0.118 0.4804 0.001355 1.0343 0.00482 18.074 5.51 0.128062648 376.89 0.00631893
"325" 0.334 0.334000000000002 0.4902 0.00149 1.0334 0.00491 20.612 5.48 0.130730324 434.820000000001 0.00609134
"326" 0.325 0.550000000000001 0.5 0.001625 1.0325 0.005 23.15 5.45 0.133398 492.75 0.00586375
"327" 0.316 0.766 0.4902 0.00176 1.0316 0.00491 25.688 5.42 0.130730324 550.68 0.00563616
"328" 0.307 0.982000000000003 0.4804 0.001895 1.0307 0.00482 28.226 5.39 0.128062648 608.610000000001 0.00540857
"329" 0.298 0.801999999999999 0.4706 0.00203 1.0298 0.00473 30.764 5.36 0.125394972 666.54 0.00518098
"330" 0.289 0.586 0.4608 0.002165 1.0289 0.00464 33.302 5.33 0.122727296 724.47 0.00495339
"331" 0.28 0.370000000000001 0.451 0.0023 1.028 0.00455 35.84 5.3 0.12005962 782.4 0.0047258
"332" 0.271 0.153999999999994 0.4412 0.002435 1.0271 0.00446 38.3780000000001 5.27 0.117391944 840.330000000002 0.00449820999999999
"333" 0.262 0.262000000000001 0.4314 0.00257 1.0262 0.00437 40.916 5.24 0.114724268 898.26 0.00427061999999999
"334" 0.253 0.478000000000003 0.4216 0.002705 1.0253 0.00428 43.454 5.21 0.112056592 956.190000000001 0.00404303
"335" 0.244 0.693999999999998 0.4118 0.00284 1.0244 0.00419 45.992 5.18 0.109388916 1014.12 0.00381544
"336" 0.235 0.910000000000001 0.402 0.002975 1.0235 0.0041 48.53 5.15 0.10672124 1072.05 0.00358785
"337" 0.226 0.873999999999996 0.3922 0.00311 1.0226 0.00401 51.068 5.12 0.104053564 1129.98 0.00336026
"338" 0.217 0.657999999999997 0.3824 0.003245 1.0217 0.00392 53.606 5.09 0.101385888 1187.91 0.00313267
"339" 0.208 0.441999999999999 0.3726 0.00338 1.0208 0.00383 56.144 5.06 0.098718212 1245.84 0.00290508
"340" 0.199 0.226 0.3628 0.003515 1.0199 0.00374 58.682 5.03 0.096050536 1303.77 0.00267749
"341" 0.19 0.189999999999999 0.353 0.00365 1.019 0.00365 61.22 5 0.09338286 1361.7 0.0024499
"342" 0.181 0.406000000000002 0.3432 0.003785 1.0181 0.00356 63.758 4.97 0.090715184 1419.63 0.00222231
"343" 0.172 0.622000000000004 0.3334 0.00392 1.0172 0.00347 66.296 4.94 0.088047508 1477.56 0.00199472
"344" 0.163 0.837999999999999 0.3236 0.004055 1.0163 0.00338 68.834 4.91 0.085379832 1535.49 0.00176713
"345" 0.154 0.945999999999998 0.3138 0.00419 1.0154 0.00329 71.372 4.88 0.082712156 1593.42 0.00153954
"346" 0.145 0.730000000000003 0.304 0.004325 1.0145 0.0032 73.91 4.85 0.08004448 1651.35 0.00131195
"347" 0.136 0.513999999999996 0.2942 0.00446 1.0136 0.00311 76.448 4.82 0.077376804 1709.28 0.00108436
"348" 0.127 0.297999999999998 0.2844 0.004595 1.0127 0.00302 78.986 4.79 0.074709128 1767.21 0.000856770000000001
"349" 0.118 0.118000000000001 0.2746 0.00473 1.0118 0.00293 81.524 4.76 0.072041452 1825.14 0.00062918
"350" 0.109 0.334 0.2648 0.004865 1.0109 0.00284 84.062 4.73 0.069373776 1883.07 0.000401589999999989
"351" 0.1 0.549999999999999 0.255 0.005 1.01 0.00275 86.6 4.7 0.0667061 1941 0.000174
"352" 0.109000000000001 0.766000000000006 0.2452 0.004865 1.0109 0.00266 84.0619999999999 4.73 0.064038424 1883.07 0.000401590000000014
"353" 0.118 0.982 0.2354 0.00473 1.0118 0.00257 81.524 4.76 0.061370748 1825.14 0.00062918
"354" 0.127 0.801999999999997 0.2256 0.004595 1.0127 0.00248 78.986 4.79 0.058703072 1767.21 0.000856770000000001
"355" 0.136 0.586000000000002 0.2158 0.00446 1.0136 0.00239 76.448 4.82 0.056035396 1709.28 0.00108436
"356" 0.145 0.369999999999999 0.206 0.004325 1.0145 0.0023 73.91 4.85 0.05336772 1651.35 0.00131195
"357" 0.154 0.153999999999996 0.1962 0.00419 1.0154 0.00221 71.372 4.88 0.050700044 1593.42 0.00153954
"358" 0.163 0.262000000000002 0.1864 0.004055 1.0163 0.00212 68.834 4.91 0.048032368 1535.49 0.00176713
"359" 0.172 0.478000000000001 0.1766 0.00392 1.0172 0.00203 66.296 4.94 0.045364692 1477.56 0.00199472
"360" 0.181 0.694 0.1668 0.003785 1.0181 0.00194 63.758 4.97 0.042697016 1419.63 0.00222231
"361" 0.19 0.909999999999999 0.157 0.00365 1.019 0.00185 61.22 5 0.04002934 1361.7 0.0024499
"362" 0.199 0.873999999999998 0.1472 0.003515 1.0199 0.00176 58.682 5.03 0.0373616639999999 1303.77 0.00267749
"363" 0.208 0.657999999999996 0.1374 0.00338 1.0208 0.00167 56.1439999999999 5.06 0.034693988 1245.84 0.00290508
"364" 0.217 0.442000000000001 0.1276 0.003245 1.0217 0.00158 53.606 5.09 0.032026312 1187.91 0.00313267
"365" 0.226 0.225999999999998 0.1178 0.00311 1.0226 0.00149 51.068 5.12 0.029358636 1129.98 0.00336026
"366" 0.235 0.190000000000005 0.108 0.002975 1.0235 0.0014 48.5299999999999 5.15 0.0266909599999999 1072.05 0.00358785
"367" 0.244 0.406000000000003 0.0981999999999998 0.00284 1.0244 0.00131 45.992 5.18 0.024023284 1014.12 0.00381544
"368" 0.253 0.622000000000002 0.0883999999999999 0.002705 1.0253 0.00122 43.454 5.21 0.021355608 956.189999999999 0.00404303
"369" 0.262 0.838000000000001 0.0785999999999999 0.00257 1.0262 0.00113 40.916 5.24 0.018687932 898.26 0.00427062
"370" 0.271 0.946 0.0688 0.002435 1.0271 0.00104 38.378 5.27 0.016020256 840.33 0.00449821
"371" 0.28 0.729999999999997 0.0589999999999998 0.0023 1.028 0.000949999999999998 35.84 5.3 0.0133525799999999 782.399999999999 0.0047258
"372" 0.289 0.513999999999995 0.0491999999999998 0.002165 1.0289 0.000859999999999998 33.3019999999999 5.33 0.0106849039999999 724.469999999998 0.00495339
"373" 0.298 0.298 0.0393999999999999 0.00203 1.0298 0.000769999999999999 30.764 5.36 0.00801722799999996 666.54 0.00518098
"374" 0.307 0.118000000000003 0.0295999999999999 0.001895 1.0307 0.000679999999999999 28.226 5.39 0.00534955199999997 608.609999999999 0.00540857
"375" 0.316 0.333999999999998 0.0198 0.00176 1.0316 0.00059 25.688 5.42 0.002681876 550.680000000001 0.00563616
"376" 0.325 0.550000000000001 0.01 0.001625 1.0325 5e-04 23.15 5.45 1.42e-05 492.75 0.00586375
"377" 0.334 0.766000000000003 0.0198000000000003 0.00149 1.0334 0.000590000000000003 20.612 5.48 0.00268187600000008 434.819999999999 0.00609134
"378" 0.343 0.982000000000006 0.0296 0.001355 1.0343 0.00068 18.0739999999999 5.51 0.00534955200000001 376.889999999998 0.00631893
"379" 0.352 0.801999999999999 0.0394 0.00122 1.0352 0.00077 15.536 5.54 0.00801722800000001 318.96 0.00654652
"380" 0.361 0.586000000000004 0.0492 0.001085 1.0361 0.00086 12.9980000000001 5.57 0.010684904 261.030000000001 0.00677411
"381" 0.37 0.369999999999993 0.0590000000000002 0.000949999999999996 1.037 0.000950000000000002 10.4599999999999 5.6 0.01335258 203.099999999998 0.0070017
"382" 0.379 0.153999999999999 0.0688000000000002 0.000814999999999999 1.0379 0.00104 7.92199999999998 5.63 0.016020256 145.169999999999 0.00722929
"383" 0.388 0.262000000000004 0.0786000000000001 0.000679999999999997 1.0388 0.00113 5.38399999999994 5.66 0.018687932 87.2399999999986 0.00745688
"384" 0.397 0.477999999999999 0.0884 0.000545000000000003 1.0397 0.00122 2.84600000000005 5.69 0.021355608 29.3100000000012 0.00768447
"385" 0.406 0.694000000000002 0.0982 0.00059 1.0406 0.00131 3.692 5.72 0.024023284 48.62 0.00791206
"386" 0.415 0.910000000000004 0.108 0.000725000000000003 1.0415 0.0014 6.23000000000005 5.75 0.0266909600000001 106.550000000001 0.00813965000000001
"387" 0.424 0.873999999999993 0.1178 0.000860000000000005 1.0424 0.00149 8.76800000000009 5.78 0.029358636 164.480000000002 0.00836724
"388" 0.433 0.657999999999998 0.1276 0.000995000000000001 1.0433 0.00158 11.306 5.81 0.032026312 222.410000000001 0.00859483
"389" 0.442 0.442000000000003 0.1374 0.00113 1.0442 0.00167 13.844 5.84 0.034693988 280.339999999999 0.00882242
"390" 0.451 0.226 0.1472 0.001265 1.0451 0.00176 16.382 5.87 0.037361664 338.27 0.00905001
"391" 0.46 0.190000000000003 0.157 0.0014 1.046 0.00185 18.92 5.9 0.0400293400000001 396.200000000001 0.00927760000000001
"392" 0.469 0.406000000000005 0.1668 0.001535 1.0469 0.00194 21.4580000000001 5.93 0.042697016 454.130000000001 0.00950519
"393" 0.478 0.622 0.1766 0.00167 1.0478 0.00203 23.996 5.96 0.045364692 512.06 0.00973278
"394" 0.487 0.838000000000003 0.1864 0.001805 1.0487 0.00212 26.534 5.99 0.048032368 569.990000000001 0.00996037
"395" 0.496 0.946000000000003 0.1962 0.00194 1.0496 0.00221 29.072 6.02 0.050700044 627.919999999999 0.01018796
"396" 0.505 0.729999999999991 0.206 0.00207500000000001 1.0505 0.0023 31.6100000000001 6.05 0.05336772 685.850000000002 0.01041555
"397" 0.514 0.513999999999997 0.2158 0.00221 1.0514 0.00239 34.148 6.08 0.056035396 743.780000000001 0.01064314
"398" 0.523 0.298000000000002 0.2256 0.002345 1.0523 0.00248 36.686 6.11 0.058703072 801.709999999999 0.01087073
"399" 0.532 0.118000000000001 0.2354 0.00248 1.0532 0.00257 39.224 6.14 0.061370748 859.64 0.01109832
"400" 0.541 0.334000000000004 0.2452 0.002615 1.0541 0.00266 41.762 6.17 0.064038424 917.570000000001 0.01132591
"401" 0.55 0.55 0.255 0.00275 1.055 0.00275 44.3 6.2 0.0667061 975.5 0.0115535
"402" 0.559 0.568 0.3726 0.002885 1.0559 0.00284 46.838 6.23 0.069373776 1033.43 0.01178109
"403" 0.568 0.586 0.4902 0.00302 1.0568 0.00293 49.376 6.26 0.072041452 1091.36 0.01200868
"404" 0.577 0.604 0.3922 0.003155 1.0577 0.00302 51.914 6.29 0.074709128 1149.29 0.01223627
"405" 0.586 0.622 0.2746 0.00329 1.0586 0.00311 54.452 6.32 0.077376804 1207.22 0.01246386
"406" 0.595 0.64 0.157 0.003425 1.0595 0.0032 56.99 6.35 0.08004448 1265.15 0.01269145
"407" 0.604 0.658 0.0394 0.00356 1.0604 0.00329 59.528 6.38 0.082712156 1323.08 0.01291904
"408" 0.613 0.676 0.0982 0.003695 1.0613 0.00338 62.066 6.41 0.085379832 1381.01 0.01314663
"409" 0.622 0.694 0.2158 0.00383 1.0622 0.00347 64.604 6.44 0.088047508 1438.94 0.01337422
"410" 0.631 0.712 0.3334 0.003965 1.0631 0.00356 67.142 6.47 0.090715184 1496.87 0.01360181
"411" 0.64 0.73 0.451 0.0041 1.064 0.00365 69.68 6.5 0.09338286 1554.8 0.0138294
"412" 0.649 0.748 0.4314 0.004235 1.0649 0.00374 72.218 6.53 0.096050536 1612.73 0.01405699
"413" 0.658 0.766 0.3138 0.00437 1.0658 0.00383 74.756 6.56 0.098718212 1670.66 0.01428458
"414" 0.667 0.784 0.1962 0.004505 1.0667 0.00392 77.294 6.59 0.101385888 1728.59 0.01451217
"415" 0.676 0.802 0.0785999999999999 0.00464 1.0676 0.00401 79.832 6.62 0.104053564 1786.52 0.01473976
"416" 0.685 0.82 0.0590000000000002 0.004775 1.0685 0.0041 82.37 6.65 0.10672124 1844.45 0.01496735
"417" 0.694 0.838 0.1766 0.00491 1.0694 0.00419 84.908 6.68 0.109388916 1902.38 0.01519494
"418" 0.703 0.856 0.2942 0.004955 1.0703 0.00428 85.754 6.71 0.112056592 1921.69 0.01542253
"419" 0.712 0.874 0.4118 0.00482 1.0712 0.00437 83.216 6.74 0.114724268 1863.76 0.01565012
"420" 0.721 0.892 0.4706 0.004685 1.0721 0.00446 80.678 6.77 0.117391944 1805.83 0.01587771
"421" 0.73 0.91 0.353 0.00455 1.073 0.00455 78.14 6.8 0.12005962 1747.9 0.0161053
"422" 0.739 0.928 0.2354 0.004415 1.0739 0.00464 75.602 6.83 0.122727296 1689.97 0.01633289
"423" 0.748 0.946 0.1178 0.00428 1.0748 0.00473 73.064 6.86 0.125394972 1632.04 0.01656048
"424" 0.757 0.964 0.0198 0.004145 1.0757 0.00482 70.526 6.89 0.128062648 1574.11 0.01678807
"425" 0.766 0.982 0.1374 0.00401 1.0766 0.00491 67.988 6.92 0.130730324 1516.18 0.01701566
"426" 0.775 1 0.255 0.003875 1.0775 0.005 65.45 6.95 0.133398 1458.25 0.01724325
"427" 0.784 0.982 0.3726 0.00374 1.0784 0.00491 62.912 6.98 0.130730324 1400.32 0.01747084
"428" 0.793 0.964 0.4902 0.003605 1.0793 0.00482 60.374 7.01 0.128062648 1342.39 0.01769843
"429" 0.802 0.946 0.3922 0.00347 1.0802 0.00473 57.836 7.04 0.125394972 1284.46 0.01792602
"430" 0.811 0.928 0.2746 0.003335 1.0811 0.00464 55.298 7.07 0.122727296 1226.53 0.01815361
"431" 0.82 0.91 0.157 0.0032 1.082 0.00455 52.76 7.1 0.12005962 1168.6 0.0183812
"432" 0.829 0.892 0.0393999999999997 0.003065 1.0829 0.00446 50.222 7.13 0.117391944 1110.67 0.01860879
"433" 0.838 0.874 0.0982000000000002 0.00293 1.0838 0.00437 47.684 7.16 0.114724268 1052.74 0.01883638
"434" 0.847 0.856 0.2158 0.002795 1.0847 0.00428 45.146 7.19 0.112056592 994.81 0.01906397
"435" 0.856 0.838 0.333400000000001 0.00266 1.0856 0.00419 42.608 7.22 0.109388916 936.88 0.01929156
"436" 0.865 0.82 0.451 0.002525 1.0865 0.0041 40.07 7.25 0.10672124 878.95 0.01951915
"437" 0.874 0.802 0.4314 0.00239 1.0874 0.00401 37.532 7.28 0.104053564 821.02 0.01974674
"438" 0.883 0.784 0.3138 0.002255 1.0883 0.00392 34.994 7.31 0.101385888 763.09 0.01997433
